dataset,flag,geartype,hours,mmsi,shipName,vesselId,vesselType,value,activityDatasetId,flagTranslated
public-global-vessel-identity:v3.0,FRA,Set gillnet,108.46416666666667,228200000,Unknown vessel,e0c7087c3-3e4f-e930-6ad2-d408c89f0201,FISHING,108.46416666666667,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,ESP,Fishing,106.83944444444444,224239970,MANUEL TERESA,bf11bbd93-3771-1988-61b1-e1aae20dc72e,FISHING,106.83944444444444,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Set gillnet,106.54083333333331,224058930,SAN MANUEL,6a7870774-4b07-dde9-2ded-a0c16abb5e93,FISHING,106.54083333333331,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Other purse seines,105.68722222222225,224008640,NUEVO PAQUITA,9c7119af7-70ca-4fa6-a7b5-6d2dc61e22a9,FISHING,105.68722222222225,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Other purse seines,105.37083333333331,224189260,MARCIALITO QUINTO,551a64889-990c-9eb3-3be6-6271227d4bc0,FISHING,105.37083333333331,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Fixed gear,105.1875,227666930,FLIPPER,3177a1cf0-01f0-7ddb-7d4d-7df12cc48ca4,FISHING,105.1875,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,ESP,Trawler,102.68500000000002,224514000,PLAYA DO TORNO,3bc80bbd2-2a7e-c879-3948-5fc2bc71bb69,FISHING,102.68500000000002,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Trawler,102.30444444444446,228193000,F/V L`AS DE TREFLE,ef2af15ee-e99c-9c3b-a91d-20a38222a5a2,FISHING,102.30444444444446,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,FRA,Set gillnet,102.22555555555556,227316650,LE MELA,5ad73ec91-14e0-325c-d84f-0024efb2bb3d,FISHING,102.22555555555556,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,ESP,Other purse seines,102.12472222222222,224050740,SAN ADRIAN DO MAR,b9b3c5d46-6158-5e71-557d-ea2d7e8302eb,FISHING,102.12472222222222,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Fishing,102.03833333333334,225983539,MARGIL,b8d86fa15-5978-63e8-ebaa-107d2a868dd7,FISHING,102.03833333333334,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Set gillnet,100.28861111111108,224081130,REGINO JESUS,d59e4a2d6-64df-9572-4f9c-39a5a2779105,FISHING,100.28861111111108,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Other purse seines,100.26083333333332,224082850,CHIQUITA DOS,5c3364f93-3220-62a9-efc5-d02dd2c30f86,FISHING,100.26083333333332,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Trawler,98.67138888888888,227641030,F/V ORION,8c3d0d1c3-36d3-1366-feb7-e659a8b2bb2e,FISHING,98.67138888888888,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,ESP,Set gillnet,98.12222222222225,225946280,NUEVO MAPEI,b7b8b69d0-0609-9be4-e562-a48425c52aef,FISHING,98.12222222222225,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Other purse seines,97.18444444444445,224031680,0S T0BA,34c4e07bd-d2b8-ad70-71f6-8a94043669b1,FISHING,97.18444444444445,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Other purse seines,95.6886061111111,224076190,NV-PANELO VILLA,7a762733a-a117-fdc1-bab6-e8113323cfdb,FISHING,95.6886061111111,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Set gillnet,94.93944444444445,224022550,V.PODEROSA PRIMERO,020a5ff14-4352-b62d-9a1a-63265db76b5e,FISHING,94.93944444444445,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Set gillnet,94.58333333333331,224170740,JOSE EDUARDO,22719db71-1149-8ea8-5bb3-10f0606e7715,FISHING,94.58333333333331,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Trawler,94.52055555555559,228222900,F/V CARMALIA,9f38cd8bb-b485-7dbf-5972-8bb1b7c07219,FISHING,94.52055555555559,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,ESP,Fixed gear,94.23222222222223,224394330,METEORO TERCERO,092df4331-1e35-17a2-6da2-74c522ac72ac,FISHING,94.23222222222223,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Set longline,93.98222222222222,227107100,F/V CARLA,2b8376b0d-d7c5-3073-1a54-d35d6f863ac3,FISHING,93.98222222222222,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,FRA,Trawler,93.95277777777777,227619840,F/V MISTRAL,1c81ae942-2443-4a07-8de8-f0cd4bf563a4,FISHING,93.95277777777777,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,ESP,Other purse seines,93.91888888888887,224051650,NUEVO SAN MATEO,763f37f2c-c761-e9f3-d301-03dc60903fde,FISHING,93.91888888888887,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Drifting longline,93.72555555555556,224100530,ZAMORA II,fa8c11ae3-3949-60e6-24b9-80686f962d26,FISHING,93.72555555555556,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Trawler,91.29722222222222,227883260,SAN FRANCISCO,27a2efe50-0b7b-003a-3558-29e3e9e94db0,FISHING,91.29722222222222,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,ESP,Trawler,91.04583333333332,224213490,BALEIRO PRIMERO,f23b35317-75d5-8ac1-7eab-6985b06870e9,FISHING,91.04583333333332,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Trawler,90.7738888888889,224216220,MENDANA,3973abb77-7e69-2358-2c82-6994fcfb2f39,FISHING,90.7738888888889,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Trawler,90.51388888888889,227355000,F/V MARILUDE II,6820ddc28-80e2-e9a7-dc03-bc65394a45f6,FISHING,90.51388888888889,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,FRA,Trawler,89.89388888888888,227109900,F/V AQUILON,4bc82ddca-a3af-a1ad-4406-51445500cb04,FISHING,89.89388888888888,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,ESP,Fixed gear,88.92138888888887,224382320,NUEVO MADRE DOLORES,fc3b0b71a-a929-6500-45e0-2953cd816dac,FISHING,88.92138888888887,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Fixed gear,88.83666666666666,224021560,NUEVO HNOS SUAREZ,afed21ccd-d193-831e-0315-7f717d47e41f,FISHING,88.83666666666666,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Set longline,86.81472222222222,224980000,COVADONGA PRIMERO,dc2f96458-8ca1-c2d6-d7e7-cfdae9236c56,FISHING,86.81472222222222,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Set gillnet,85.72166666666666,224181530,RIA CEDEIRA,541b628e9-9697-87b0-6d1d-586b0251bac1,FISHING,85.72166666666666,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,IRL,Trawler,85.35111111111111,250000466,ETERNAL DAWN,0c9f1fef1-1d78-94f2-343d-984e1d364ffe,FISHING,85.35111111111111,public-global-fishing-effort:v3.0,Ireland
public-global-vessel-identity:v3.0,FRA,Fishing,85.26527777777778,227643210,Unknown vessel,4074300d1-18ee-1b6b-a133-060685d323ec,FISHING,85.26527777777778,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,ESP,Fixed gear,83.62305555555557,224221920,FRANCISCO PADRE,e33adc766-64e7-d450-ef35-5c5177586d6c,FISHING,83.62305555555557,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Set longline,82.65249999999999,228224000,F/V LE RESSAC,64b773fb5-5915-8fd3-bc34-ea3d932c32d4,FISHING,82.65249999999999,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,FRA,Fishing,80.89472222222221,227678320,LE GRIFFON,84e8e6650-0cd3-e124-2d71-6a79d96a0cf2,FISHING,80.89472222222221,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,IRL,Trawler,80.83472222222218,250106800,OILEAN AN OIR,989db12f9-99bc-c81f-bdfc-d6c7a3c941ba,FISHING,80.83472222222218,public-global-fishing-effort:v3.0,Ireland
public-global-vessel-identity:v3.0,ESP,Set longline,80.06694444444445,224011260,F\V MARISCADOR,3d4f27b2c-c8a9-9515-f4bd-6c7457c43d06,FISHING,80.06694444444445,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Fishing,79.73222222222223,224285230,SIEMPRE EDER,01c46228d-d3ea-b244-6431-95e4242376cd,FISHING,79.73222222222223,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Set gillnet,79.41833333333332,224332470,VISTA ALEGRE UNO,966c77948-8b86-dee1-9f0c-30407a0c464a,FISHING,79.41833333333332,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Set longline,78.55027777777777,224010000,JESUS DE GALIANA,bed214a51-16e0-ada6-dedf-7a16547a6464,FISHING,78.55027777777777,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Trawler,77.585,224051590,HERMANOS SOAGE,463794ee2-2356-bbe6-ef1f-2693c473f68f,FISHING,77.585,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Fishing,77.1311111111111,224027890,ESTRELLA LA MANANA,ebe2308a7-7318-f6db-b3aa-87ccc4b6771d,FISHING,77.1311111111111,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Set gillnet,76.85416666666669,224170740,J0SE EDUARDO,791d15148-8355-4602-7703-1a51f86d2785,FISHING,76.85416666666669,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Set longline,75.54055555555556,228082600,F/V SIEMPRE VIRIATO,e5239e8ef-f4a5-1286-97ef-daa83797d4f8,FISHING,75.54055555555556,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,ESP,Set gillnet,75.40138888888889,224119750,VARAMAR,c4c5b6da2-2b00-c6f6-dcfd-a84d05bc781b,FISHING,75.40138888888889,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Trawler,74.825,228215700,F/V ANNYTIA,745e79820-05c7-41c2-0b0a-9f6b17a5deff,FISHING,74.825,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,ESP,Set gillnet,73.77055555555555,224127240,Unknown vessel,42a6fd1e0-0e22-991f-47de-259f2bb051ee,FISHING,73.77055555555555,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Trawler,73.60972222222223,227603670,Unknown vessel,67f285225-5adf-3123-561e-301c3fa965b4,FISHING,73.60972222222223,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,ESP,Set longline,73.46138888888889,224938000,PLAYA DE ARBEYAL,a16cd3edf-f86b-8cfc-20be-f82f134a3d1e,FISHING,73.46138888888889,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Trawler,73.14666666666668,228367900,F/V BARA AN ARVORIZ,66699e1c7-7a2f-f4ba-b426-c0b2bdbcc9c8,FISHING,73.14666666666668,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,FRA,Trawler,73.13944444444445,227642080,Unknown vessel,a9bf1814a-a880-5f09-7637-be4580b4f593,FISHING,73.13944444444445,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,FRA,Set gillnet,73.02916666666667,227657220,Unknown vessel,05fa0e133-3211-1bef-a048-c848467877de,FISHING,73.02916666666667,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,ESP,Trawler,72.5461111111111,224187770,NUEVO CHAROLAIS,b8b367422-20df-31bf-01b8-71378d064b88,FISHING,72.5461111111111,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Other purse seines,71.55888888888887,224137770,NVO.SANTANINA,55e8573ad-d92d-574f-2b5a-6db978f6b512,FISHING,71.55888888888887,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Set longline,70.08194444444446,224610000,INSUA DE AREA,391da2470-01af-d03c-24f4-6b25e4df4130,FISHING,70.08194444444446,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Fishing,69.6175,227871280,POUTCHI,ff7f7dc3d-d446-30b5-d4fc-4419bb5c5586,FISHING,69.6175,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,FRA,Trawler,69.35027777777778,227844000,F/V NEPTUNE III,45fc49824-4c92-c21e-e1fa-4ebe58b9169a,FISHING,69.35027777777778,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,FRA,Trawler,69.19805555555553,227316490,Unknown vessel,acb9ef026-62a6-0711-14ff-e8425d75fec5,FISHING,69.19805555555553,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,ESP,Fishing,68.9022222222222,224226540,Unknown vessel,429c2a1fa-a750-58c3-0892-6dfa4d57bfb4,FISHING,68.9022222222222,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Pole and line,68.73408666666666,228087410,PAPAYE,208f4d29e-e713-0dda-717e-e9edbc6653a2,FISHING,68.73408666666666,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,FRA,Fishing,68.4325,227060020,LAGUNAK,c7bd56068-8965-173d-32ed-99adedaf0f0b,FISHING,68.4325,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,ESP,Fishing,68.3511111111111,225987488,SEMPRE AVANTE,d59bc1c26-613c-460b-e49e-295f8db80dd7,FISHING,68.3511111111111,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Trawler,68.1263888888889,227145200,F/V LE BELIER,683de95bf-ff23-f76e-5321-31d02703ecbf,FISHING,68.1263888888889,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,POL,Fishing,67.75916666666667,261000299,EZKATA,95f2fe7a7-7f8f-d243-e78e-34f2b819ad64,FISHING,67.75916666666667,public-global-fishing-effort:v3.0,Poland
public-global-vessel-identity:v3.0,FRA,Trawler,67.38472222222222,227636950,F/V MARIE GALANTE II,833e21502-2dac-17e5-f5cb-709947e6436e,FISHING,67.38472222222222,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,ESP,Set gillnet,67.38222222222224,225993058,Unknown vessel,0c49aeb8b-b97c-622d-717e-a5d584bf5f39,FISHING,67.38222222222224,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Fixed gear,66.8438888888889,224221980,Unknown vessel,c9879a748-8be6-9709-4504-8afb80dc4990,FISHING,66.8438888888889,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Other purse seines,66.81083333333336,224043180,A GAVEIRA,58dcc5760-07fa-7ef2-9ac8-690d92b7ecb2,FISHING,66.81083333333336,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Set gillnet,66.78305555555556,225980581,DO NETO,68cf5c2f7-7514-27bd-dc5e-9353d5e28800,FISHING,66.78305555555556,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Dredge fishing,66.775,227992610,Unknown vessel,26e950e7a-aa8f-c558-fcb6-264195dc5278,FISHING,66.775,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,ESP,Set gillnet,66.57861111111112,224050370,ARINO,d063fe087-723a-722f-ad43-8b942427f4b5,FISHING,66.57861111111112,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,PRT,Fishing,66.12333333333333,204225000,MESTRE BOBICHA,9fd4f6a7f-fe3c-4426-ad34-d571c2685b6b,FISHING,66.12333333333333,public-global-fishing-effort:v3.0,Portugal
public-global-vessel-identity:v3.0,FRA,Fixed gear,64.98204305555556,227472610,PATCHIKU,ca6f65751-162a-7781-a194-c2a2163d4a70,FISHING,64.98204305555556,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,FRA,Trawler,63.894999999999996,228138000,F/V LES MENHIRS,1beb10255-5469-f90e-4910-4e6e447ea2a1,FISHING,63.894999999999996,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,FRA,Trawler,63.68583333333334,228021700,F/V BARA AR VICHER,0937ecccb-b8c8-7b8a-771a-6ff8b28e0874,FISHING,63.68583333333334,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,FRA,Set gillnet,63.62611111111111,227636440,F/V HANLEY,06d8be311-1cbe-10dd-62df-9a9bc3b085db,FISHING,63.62611111111111,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,ESP,Fishing,62.83722222222222,224022130,MAROUCO,29cf4c759-98bb-0a9f-58ac-5ac776c43769,FISHING,62.83722222222222,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Set gillnet,62.76611111111111,228112000,EDEN,2fe643a5d-dfe9-7b11-b54f-f000a206a6fe,FISHING,62.76611111111111,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,FRA,Fishing,62.323611111111106,227452290,JACNAT,bd4358918-85b5-49ae-9600-cf4ce4126c14,FISHING,62.323611111111106,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,ESP,Set gillnet,62.090833333333336,224057450,MARTIN DANIEL,0a4a811a3-3ee0-c6ac-0b7a-c6e8be22945a,FISHING,62.090833333333336,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Fishing,61.99472222222222,227424250,EDMA,0c1a4c314-49be-ee4d-9863-248dd842cd14,FISHING,61.99472222222222,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,ESP,Fixed gear,61.95916666666666,224218130,Unknown vessel,aef41993d-d032-1891-f9f6-d737b80fb6d2,FISHING,61.95916666666666,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Fishing,60.137777777777785,224221970,NV VIRGEN GUADALUPAN,9a13f2fb9-92b6-4b2f-3bcf-4de08aa0c992,FISHING,60.137777777777785,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Set gillnet,59.74083333333333,228408800,NANOPLON,fcd95b3eb-bdd7-0edb-0ce5-0540aeef6fa3,FISHING,59.74083333333333,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,FRA,Pole and line,59.52833333333333,228443700,L`EMBELLIE,29bdf56bb-b1da-7faf-b225-1975acbf5fc7,FISHING,59.52833333333333,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,ESP,Pole and line,59.45694444444444,224018460,BERRIZ IRIGOIEN,3dbe9d75e-ef1b-948a-e9e5-6766653d6408,FISHING,59.45694444444444,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Trawler,58.31527777777778,224004950,XEOS,8ee84ed3a-ada3-c508-3b81-75eb2c61ed5a,FISHING,58.31527777777778,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Trawler,58.20777777777777,228437700,F/V MAR MARES,f133c20ce-e088-5e39-08be-661aad4559c9,FISHING,58.20777777777777,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,FRA,Trawler,58.1988888888889,227673970,Unknown vessel,f6c313b9f-f8b7-4fde-3fbe-3b107d1deb06,FISHING,58.1988888888889,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,ESP,Set gillnet,57.64037972222222,224224360,MADRE MARIA LUISA,b8368f8cd-db0b-9252-ec52-8b5b6da7bd18,FISHING,57.64037972222222,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Fishing,57.37166666666668,227145800,F/V MARIA MAGDALENA,e3c949aba-a2bd-0cfc-1bdb-232de32181a7,FISHING,57.37166666666668,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,ESP,Fixed gear,57.29527777777778,224331590,Unknown vessel,56e089e45-519f-4227-4b4a-65a6c682e516,FISHING,57.29527777777778,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Trawler,57.16833333333336,228093800,F/V BARA BREIZH,9c5076037-77e0-9e26-9733-01af68eeeed7,FISHING,57.16833333333336,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,ESP,Set gillnet,56.5161111111111,224101830,ESPADIN DOUS,8cf339d62-2d61-ac0f-e60c-25f864d58df7,FISHING,56.5161111111111,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Fishing,56.50027777777778,225992778,SIEMPRE ROMANTICA,3438c1e68-85ef-4d10-7124-dbb53650bf28,FISHING,56.50027777777778,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Set gillnet,56.472500000000004,228858000,F/V LE STIFF,054acb986-6d2c-8dd5-f124-29cd62fb0ad5,FISHING,56.472500000000004,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,ESP,Set gillnet,56.07472222222223,224332470,Unknown vessel,7b5fafa93-364c-7541-9e49-23e13be764fc,FISHING,56.07472222222223,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Other purse seines,56.0463888888889,224105890,XUREL UNO,281cc9d32-29b0-e1a3-2637-1dd818bc1991,FISHING,56.0463888888889,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Set longline,54.16166666666667,225018770,NUEVO NAUTILUS,be3b81170-0e70-117f-4c85-9fffdd048ec4,FISHING,54.16166666666667,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Set longline,53.171666666666674,225378000,S.MADRE-DOLORES--,5ceb2a7dc-c486-185c-5563-9b16590aa58b,FISHING,53.171666666666674,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Set gillnet,53.133055555555565,228112000,Unknown vessel,e90061c74-4c8e-138d-01ca-2ca97d915cc6,FISHING,53.133055555555565,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,FRA,Trawler,52.600833333333334,227145200,F/V LES FRANGINS,47b410154-4987-84ec-3bf8-70263b92cfbe,FISHING,52.600833333333334,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,FRA,Trawler,52.40777777777779,227609710,ALSYCA,11d3e0ace-e3b1-a522-65aa-7c5cb6b6170e,FISHING,52.40777777777779,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,FRA,Fishing,52.30305555555556,227064230,MAS SOUBROT,780c501c1-1f95-9c58-f3ed-b219e3b3f1eb,FISHING,52.30305555555556,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,ESP,Fishing,52.007777777777775,224031640,SIAL TRES,e36866f95-5616-2f10-6b39-75db65ae932a,FISHING,52.007777777777775,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Pole and line,51.941944444444445,227138500,AHALDENA,d92806c1c-ca9d-d70d-48e5-cd1e8d6ddbfd,FISHING,51.941944444444445,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,FRA,Set gillnet,51.57055555555555,227652390,F/V PARADISIO,9759b1207-71a1-a687-a3f6-906892c37515,FISHING,51.57055555555555,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,ESP,Other purse seines,50.97,224077140,HNOS CHIQUITA,655f5db8d-df8e-3162-0f4e-cf8d803419c5,FISHING,50.97,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Fishing,50.83777777777778,225958770,NICOLAS,962222d0f-f8c9-8020-9e4b-6d765f20c977,FISHING,50.83777777777778,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Fishing,50.376666666666665,224320530,Unknown vessel,874355823-3644-7c2a-abeb-d0a7d7322c36,FISHING,50.376666666666665,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Set gillnet,50.17833333333333,227626810,F/V AIGLE DES MERS,e083c0ad7-7395-10ad-45c9-be495ce2a988,FISHING,50.17833333333333,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,ESP,Set gillnet,48.79555555555556,224326530,NUEVO PASTOR,d6c60a284-4e42-26f4-f01f-2142f1479af0,FISHING,48.79555555555556,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Set gillnet,48.44416666666666,224022550,V.PODER0SA.PRIMERO.,c81f120a5-50dd-a929-bb9e-30514157a571,FISHING,48.44416666666666,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Other purse seines,47.974166666666676,224906480,TECELANA,77f3b5309-90f7-5272-e231-2f1960660cfd,FISHING,47.974166666666676,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Fishing,47.42416666666667,224103220,SIEMPRE PECO,11428c59e-ec60-f3bc-b34a-b8efea156da7,FISHING,47.42416666666667,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Fishing,47.14083333333333,228024910,JOY,b095e9ff7-7efc-222d-d5b0-06e750cfd904,FISHING,47.14083333333333,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,ESP,Fishing,46.255,224297160,MARIA DEL CARMEN,33b4e56d3-36ce-edc8-b194-386093405bf1,FISHING,46.255,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Fixed gear,46.23444444444443,224281170,ESTELA,a5204e35e-e85f-9946-12dc-0fccc12525b9,FISHING,46.23444444444443,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Set longline,44.35305555555555,224939000,SIEMPRE BALUARTE,0c09a698e-e5c1-ee99-ea10-35bb4b40249a,FISHING,44.35305555555555,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Fishing,43.96611111111111,227607450,ALIZE,a0b0dc9a5-559b-5c99-813f-72ec2156437c,FISHING,43.96611111111111,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,ESP,Set gillnet,43.86277777777779,224028620,F/V NUEVO ENZO,f96ce5c33-362c-d7b0-8356-cfb065ad3bb4,FISHING,43.86277777777779,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Trawler,43.80527777777779,227319980,F/V NANDO,89e8f250e-eb0f-7cca-26d8-91fcc551f2fe,FISHING,43.80527777777779,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,ESP,Set gillnet,43.44222222222222,224168780,Unknown vessel,2eab3c065-5bf8-5680-fc78-2c75d3288d12,FISHING,43.44222222222222,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Trawler,42.80333333333333,227317810,F/V NAUSICAA,f84126c41-1927-9d93-f6d3-d27569e27650,FISHING,42.80333333333333,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,FRA,Trawler,42.64166666666666,227136690,LE COURLIS,19435a498-8c0d-e16d-dd79-0f899fea1175,FISHING,42.64166666666666,public-global-fishing-effort:v3.0,France
