dataset,flag,geartype,hours,mmsi,shipName,vesselId,vesselType,value,activityDatasetId,flagTranslated
public-global-vessel-identity:v3.0,,Passenger,3,982550047,WORLD TRAVELLER 13,9889677c6-6b44-a0bc-ee88-010e4c061116,PASSENGER,3,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,FRA,Passenger,3,227323600,STESYL,82e5e60e7-7a56-cdb4-caee-c065b9a24fca,PASSENGER,3,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,ESP,Passenger,3,225988725,KOXKERA IRU,cab580566-6e5c-ca44-d87b-ec4c5d1fa57e,PASSENGER,3,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Passenger,3,227335400,Unknown vessel,fd93b2121-11b8-04ca-851d-5f1aa2fee1f0,PASSENGER,3,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Passenger,3,228094320,Unknown vessel,ae07c8730-0d0c-3e78-6bda-a3cd1b20d171,PASSENGER,3,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Passenger,3,228439800,Unknown vessel,8886089fb-b7c1-1c34-e67f-8688b2d5eef6,PASSENGER,3,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,GBR,Passenger,3,235027991,ANGELE ALINE,7d3d204a2-2fb4-47cf-c413-64a47728c78a,PASSENGER,3,public-global-presence:v3.0,United Kingdom
public-global-vessel-identity:v3.0,DEU,Passenger,3,211167510,CARINGA,db1c9e9ce-e89d-a94d-a458-3e3cb722043c,PASSENGER,3,public-global-presence:v3.0,Germany
public-global-vessel-identity:v3.0,FRA,Passenger,3,228009270,Unknown vessel,e09b1d154-4c66-e44f-abd7-a52ca51b15bf,PASSENGER,3,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Passenger,3,227418050,KAMPAI_SOLO_SAILOR,9a3e852f3-3a59-ba83-fcc8-35907979c3b9,PASSENGER,3,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Passenger,3,227665360,JAMES CAIRD SOLOSAIC,8767d6d0e-e4c1-e345-c323-872da6fca54c,PASSENGER,3,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,DEU,Passenger,3,211888110,SKALEM,725d4888f-f365-5814-6bd5-917877624eca,PASSENGER,3,public-global-presence:v3.0,Germany
public-global-vessel-identity:v3.0,ESP,Passenger,3,224403670,"CORY                ",ac4cd72a2-2f9a-9c4f-abb3-9e18c8ea4591,PASSENGER,3,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Passenger,3,227551380,Unknown vessel,e8d42d7a1-1430-f6f9-e4cb-f616e82a9a52,PASSENGER,3,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Passenger,3,227694850,PERCEVAL,9bebaf7a1-18f2-a456-87c9-aeed20184389,PASSENGER,3,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,GBR,Passenger,3,232048996,EVERLONG,a0f324a77-7a22-f34d-2407-77d81eb609c9,PASSENGER,3,public-global-presence:v3.0,United Kingdom
public-global-vessel-identity:v3.0,FRA,Passenger,3,227140040,Unknown vessel,4491051a0-0704-cab3-5169-05a1d7b46092,PASSENGER,3,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Passenger,3,227754810,MALDEMER,562f4d220-085e-3e7f-6b38-da796225dbe6,PASSENGER,3,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,ESP,Passenger,3,224195380,MAC MILAN,fb642a785-573e-2641-3069-d4e16f3d91ff,PASSENGER,3,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Passenger,3,227465750,STATIA 2,e38092720-0c27-0783-6bbf-d8de5edb7aa9,PASSENGER,3,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,DEU,Passenger,3,211609860,HULLABALOO,bc12be4e7-77b2-053a-4276-e56dec9e0e85,PASSENGER,3,public-global-presence:v3.0,Germany
public-global-vessel-identity:v3.0,FRA,Passenger,3,227974380,ASTRAGALE 2,9f7e2fafe-e4b7-853f-19bb-9d4fd7441b49,PASSENGER,3,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Set gillnet,3,227300140,Unknown vessel,7412771fd-d0b1-4a55-aca1-86f7df027256,FISHING,3,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Set longline,3,228130000,F/V HELIOTROPE,1453da940-0b8d-6c37-74c5-eb6ed222ba67,FISHING,3,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Trawler,3,227642080,Unknown vessel,aa056e5d4-4f19-f170-d3c2-3158f009c741,FISHING,3,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Trawler,3,227118500,F/V HEBEILAN II,a6335ae9c-ce31-bb72-27f8-41fbf2a35c1b,FISHING,3,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Trawler,3,227467430,CARINO,b913721db-b03e-6bfe-126d-1c7b7521d792,FISHING,3,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Trawler,3,228193000,TARZ AN DEIZ,7c173913f-f39f-6058-e32b-1b98b7196dce,FISHING,3,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,AUS,Inconclusive,2,503151430,SAINT HELENA,30b3c53f7-72a3-66e2-ef10-437d244124fc,FISHING,2,public-global-presence:v3.0,Australia
public-global-vessel-identity:v3.0,ESP,Troller,2,224233670,Unknown vessel,1ed0ddf06-6cfb-30dc-6954-a57ea8480775,FISHING,2,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,KOR,Cargo or reefer,2,440202000,GLOVIS SUNRISE,cefb9558c-cd90-905f-8b6c-be4aa2ef5283,CARGO,2,public-global-presence:v3.0,Republic of Korea
public-global-vessel-identity:v3.0,CMR,Cargo or reefer,2,613013405,LIDER BULUT,1fe94ecd7-7a36-3ad9-d9ef-f0ef6368f515,CARGO,2,public-global-presence:v3.0,Cameroon
public-global-vessel-identity:v3.0,PRT,Cargo or reefer,2,255806248,MANISA GRETA,0fd914659-9612-b01d-41fa-262b21690296,CARGO,2,public-global-presence:v3.0,Portugal
public-global-vessel-identity:v3.0,ITA,Cargo or reefer,2,247341500,GRANDE COTONOU,bdeaa5e51-17f0-5333-d087-b8f63cfc1db7,CARGO,2,public-global-presence:v3.0,Italy
public-global-vessel-identity:v3.0,BHS,Cargo or reefer,2,311697000,MORNING CALM,983729954-4632-df74-668e-797d8fc1f6dc,CARGO,2,public-global-presence:v3.0,Bahamas
public-global-vessel-identity:v3.0,RUS,Cargo or reefer,2,273359980,NEVA-LEADER 4,a4dda206a-a8a5-614f-3e4a-df8618c46e4f,CARGO,2,public-global-presence:v3.0,Russia
public-global-vessel-identity:v3.0,ITA,Cargo or reefer,2,247039400,GRAND BENELUX,ef0235217-74bb-eb73-81fd-e065667ca034,CARGO,2,public-global-presence:v3.0,Italy
public-global-vessel-identity:v3.0,LBR,Cargo or reefer,2,636092155,PHILIPP OLDENDORFF,5e7c8ff14-4d67-1588-48ec-9f32dcae1d38,CARGO,2,public-global-presence:v3.0,Liberia
public-global-vessel-identity:v3.0,HKG,Cargo or reefer,2,477027300,FENG XIU HAI,0267b1df6-6a9e-9cc1-e9b5-5ca09bb343f2,CARGO,2,public-global-presence:v3.0,Hong Kong
public-global-vessel-identity:v3.0,MHL,Cargo or reefer,2,538007384,MERITIUS,4a7a09658-8608-88f2-c84e-d0d65d19a96d,CARGO,2,public-global-presence:v3.0,Marshall Islands
public-global-vessel-identity:v3.0,FRO,Gear,2,231201279,SANDEMARINE-97%,b085f4912-286a-9551-bb2d-8ca9a1fd0404,GEAR,2,public-global-presence:v3.0,Faroe Islands
public-global-vessel-identity:v3.0,FRO,Gear,2,231001314,ATALANTEBOUEE10-31%,e5f7d0a46-62e5-0dfe-23c2-bd6f4ee5adfe,GEAR,2,public-global-presence:v3.0,Faroe Islands
public-global-vessel-identity:v3.0,,Gear,2,941218152,941218152,77dd4ba27-7e0c-b1c7-9d6f-e71db6d138bd,GEAR,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,FRO,Gear,2,231001319,ATALANTEBOUEE11-31%,9b0176fdc-c2ec-b5e9-8b3c-6ab8008ef60f,GEAR,2,public-global-presence:v3.0,Faroe Islands
public-global-vessel-identity:v3.0,,Gear,2,941216011,Unknown vessel,9a2f829ba-abf5-b3b3-6bb4-023d9cb44cf9,GEAR,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,,Gear,2,91800892,BOUEE OCEANE 6,0973e92d4-4b38-963d-6042-9513b7f31032,GEAR,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,,Gear,2,941218936,941218936,952488189-9555-d1e3-b2f3-4d92f7e7025e,GEAR,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,,Gear,2,941218690,Unknown vessel,32ab58796-6714-ba80-b565-9d1a55dc29e4,GEAR,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,FRO,Gear,2,231001314,ATALANTEBOUEE10-68%,36a712d94-454f-1977-85b0-19dae6aebad8,GEAR,2,public-global-presence:v3.0,Faroe Islands
public-global-vessel-identity:v3.0,,Gear,2,941213013,Unknown vessel,98c4bf2fa-ae8a-c121-351d-21fca20f938a,GEAR,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,,Gear,2,91800228,Unknown vessel,d68ab5bc5-5158-9822-d222-509d889a0345,GEAR,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,,Gear,2,222222204,ATALANTEBOUEE-4-53%,b43e29505-555b-7425-efcd-94a291aafaca,GEAR,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,FRO,Gear,2,231001312,ATALANTEBOUEE8-70%,71343f1d4-43ea-af1a-d94d-1650659c1cea,GEAR,2,public-global-presence:v3.0,Faroe Islands
public-global-vessel-identity:v3.0,,Gear,2,918000860,BOUEE JOHANJE 04 91%,5032c3823-3da5-3ea3-3fdd-df0487f1e643,GEAR,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,FRO,Gear,2,231008366,-83%,289c4517a-a184-f5bc-dd8f-cff0150a84a7,GEAR,2,public-global-presence:v3.0,Faroe Islands
public-global-vessel-identity:v3.0,,Gear,2,109120324,Unknown vessel,8dd3669e1-181a-8b70-335d-a341b8d09df5,GEAR,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,,Gear,2,941215970,Unknown vessel,8a5a8f0dd-d49b-289a-150f-0679471f154d,GEAR,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,,Gear,2,941218152,941218152,06e57191c-ccb7-ba91-5366-4a2d3d882184,GEAR,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,FRO,Gear,2,231201256,SANDEMARINE-95%,72433bff4-4585-2ab4-1645-a2dbb6f021f1,GEAR,2,public-global-presence:v3.0,Faroe Islands
public-global-vessel-identity:v3.0,FRO,Gear,2,231201256,SANDEMARINE-89%,996126ab3-345d-6cae-a25d-27cfc1acaf68,GEAR,2,public-global-presence:v3.0,Faroe Islands
public-global-vessel-identity:v3.0,FRO,Gear,2,231201281,SANDEMARINE-94%,cc471bebc-c1d7-e04a-496e-019d5c038158,GEAR,2,public-global-presence:v3.0,Faroe Islands
public-global-vessel-identity:v3.0,,Gear,2,941212769,"MIREN B5            ",980f7565c-c9b5-97ed-e2c1-a707607fd322,GEAR,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,,Gear,2,941212769,Unknown vessel,c1dbcc470-0e96-08c9-9e55-76f99cb5dd19,GEAR,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,,Gear,2,941217850,OCEANE 3 NET,f5fe938ed-d166-78ac-e778-c8d286649277,GEAR,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,,Gear,2,222222201,ATALANTEBOUEE-1-95%,81260748e-e7d8-7800-c6f5-fbe70a10096e,GEAR,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,FRO,Gear,2,231001361,ATALANTEBOUEE12-49%,aaf851d62-27ef-7df3-9bd5-6a4642096d63,GEAR,2,public-global-presence:v3.0,Faroe Islands
public-global-vessel-identity:v3.0,FRO,Gear,2,231001314,ATALANTEBOUEE10-57%,0e1fbf29b-b91c-4bc7-ccab-881011671063,GEAR,2,public-global-presence:v3.0,Faroe Islands
public-global-vessel-identity:v3.0,,Gear,2,941218917,BOUEE L`AIGUILLON,f4a6408d6-655b-fe08-a634-e7d253f94eaa,GEAR,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,,Gear,2,91800082,Unknown vessel,f4583f473-3440-af8a-5d4d-b944b063fed4,GEAR,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,,Gear,2,91801102,BOUEE EXCALIBUR,b5bb7b2e4-4b78-2651-86be-646aae2232d3,GEAR,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,,Gear,2,107000440,107000440     [7.5V],024b2b99a-a02b-047d-1e02-66aa6e6e50eb,GEAR,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,FRO,Gear,2,231001319,ATALANTEBOUEE11-55%,f2e7edd33-3f59-03d3-b56d-42a5293f8453,GEAR,2,public-global-presence:v3.0,Faroe Islands
public-global-vessel-identity:v3.0,,Gear,2,941216136,BOUEE L`AIGUI 12.2V,9dc5ccc57-7ffc-13ba-e56e-18145ad2ee7a,GEAR,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,FRO,Gear,2,231001313,ATALANTEBOUEE9-34%,0f53a9145-5a58-d096-f4bc-656125ee71ed,GEAR,2,public-global-presence:v3.0,Faroe Islands
public-global-vessel-identity:v3.0,,Gear,2,941216285,BOYA--2        12.5V,a912896ea-aef8-032b-c6ee-6fef4d08d0a1,GEAR,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,FRO,Gear,2,231001312,ATALANTEBOUEE8-80%,347852d4a-a687-e68b-b475-9a35acc22414,GEAR,2,public-global-presence:v3.0,Faroe Islands
public-global-vessel-identity:v3.0,FRO,Gear,2,231001313,ATALANTEBOUEE9-48%,16709833a-a6c6-d987-b513-7b8acb659e1c,GEAR,2,public-global-presence:v3.0,Faroe Islands
public-global-vessel-identity:v3.0,,Gear,2,91800228,Unknown vessel,f7720fefd-d1cc-863f-7b55-f0496093fa16,GEAR,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,FRO,Gear,2,231201281,SANDEMARINE-93%,b769f6798-83aa-8730-ae6a-598a0d8a75d9,GEAR,2,public-global-presence:v3.0,Faroe Islands
public-global-vessel-identity:v3.0,FRO,Gear,2,231008353,-95%,d034bfa93-3980-8f17-17d0-c9e7e28d1ead,GEAR,2,public-global-presence:v3.0,Faroe Islands
public-global-vessel-identity:v3.0,,Gear,2,941218917,BOUEE L`AIGUILLON,bbff93064-4ab7-bd0c-8ed9-f7e147ea3756,GEAR,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,,Gear,2,941216757,MIREN BOYA 2,595e907ab-bc34-baef-5fd4-d70792712054,GEAR,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,,Gear,2,221002556,-79%,f2d97df3c-c0da-776c-590e-8070ca3fbc6d,GEAR,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,,Gear,2,941217845,Unknown vessel,605275087-7787-8fc4-8989-edeecfb657bc,GEAR,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,,Gear,2,221002676,ATALNTEBOUEE6-91%,4f7673e77-7da1-475f-5598-189cbee6989b,GEAR,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,,Gear,2,221002695,-68%,c319c4a48-82a7-7901-fca2-fb77db59de40,GEAR,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,FRO,Gear,2,231001312,ATALANTEBOUEE8-71%,192a0a6dd-ddb6-d007-7707-395ab0a44cb6,GEAR,2,public-global-presence:v3.0,Faroe Islands
public-global-vessel-identity:v3.0,,Gear,2,941218152,941218152,0e0e122a6-6239-77da-ccaf-dc5c9195e728,GEAR,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,FRO,Gear,2,231001319,ATALANTEBOUEE11-84%,f20bd3ad5-547b-980f-4e9a-c3f7c3a66c81,GEAR,2,public-global-presence:v3.0,Faroe Islands
public-global-vessel-identity:v3.0,,Gear,2,941216100,941216100      12.3V,edf875d40-0b2f-3e87-2d01-91b9a524195d,GEAR,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,FRO,Gear,2,231008353,-92%,9058e249d-d724-1c0e-687f-ebe103b7ccd4,GEAR,2,public-global-presence:v3.0,Faroe Islands
public-global-vessel-identity:v3.0,,Gear,2,91800069,Unknown vessel,bbe5151bc-c2c6-05fc-d3c1-f87b39c06d54,GEAR,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,DNK,Gear,2,220060608,ATALANTEBUOY 8-52%,330bbe5bf-ffc5-f4cb-a513-9f471573469a,GEAR,2,public-global-presence:v3.0,Denmark
public-global-vessel-identity:v3.0,FRO,Gear,2,231001314,ATALANTEBOUEE10-12%,937d494c7-74d5-4d14-65e5-74872e9c46d2,GEAR,2,public-global-presence:v3.0,Faroe Islands
public-global-vessel-identity:v3.0,GBR,Other,2,232050593,GENESIS 44,fa2f99172-2d4e-d658-9666-9a4ab4d40624,OTHER,2,public-global-presence:v3.0,United Kingdom
public-global-vessel-identity:v3.0,FRA,Other,2,227275370,Unknown vessel,71f517de7-78b8-e970-d7ca-d63acb620d64,OTHER,2,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,,Other,2,972609078,Unknown vessel,927645796-62b5-41b9-89d0-9312f5e5afef,OTHER,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,,Other,2,941218169,941218169,ed9a13346-60c8-944d-be5c-4e7b78db5336,OTHER,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,,Other,2,941217599,941217599,145d74674-4082-6d3b-f43b-8657a608420c,OTHER,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,FRA,Other,2,228183280,Unknown vessel,d77f18224-4f73-fb14-c719-ce72b71314db,OTHER,2,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,,Other,2,107010010,107010010,00645a532-259f-33c2-c6ab-509add4c66e0,OTHER,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,,Other,2,941218193,CAP FINISTERE 001,ab7fb8950-0a40-c011-45df-78e82a4c855f,OTHER,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,ITA,Other,2,247293100,OLD WINE,ce2730f47-767f-4bbf-9456-5cc2233f6adf,OTHER,2,public-global-presence:v3.0,Italy
public-global-vessel-identity:v3.0,BEL,Other,2,205230500,Unknown vessel,f00d25810-015e-a511-24f0-1e7b4dc31347,OTHER,2,public-global-presence:v3.0,Belgium
public-global-vessel-identity:v3.0,,Other,2,941216761,Unknown vessel,7293a148b-b92c-8966-5b32-eeffbc0f6fd1,OTHER,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,FRA,Other,2,227263910,MICROLOOK II,3b7fdce31-163d-cd31-ba9a-afe115b0fb3d,OTHER,2,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Other,2,228333900,BLACK-NIBOUNE,62d9e984c-cc3f-ea5f-97ce-19052cdc1acc,"PASSENGER,OTHER",2,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Other,2,227808870,Unknown vessel,68f1567bb-be8d-012c-28d0-8304c9cd353a,OTHER,2,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,,Other,2,941215152,Unknown vessel,a4cbdb105-5961-f105-6b7b-edaa28cf9c5b,OTHER,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,ESP,Other,2,225985184,ALBOROTO,252ccb4b9-94e8-0650-8fd3-8b367c24d1e9,OTHER,2,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Other,2,227841640,SEA DOUZ,6f4588b29-975b-099d-3710-4000cd3c9152,OTHER,2,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Other,2,228147030,ONWA KP 708A,8cbf2e09f-fd7c-9e90-28ff-f72e40838f0a,OTHER,2,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,DOM,Other,2,327778212,Unknown vessel,c337e2e48-8af4-ef86-5819-03129204333b,OTHER,2,public-global-presence:v3.0,Dominican Republic
public-global-vessel-identity:v3.0,FRA,Other,2,228155160,DOOTXI,7fc463a60-0fe0-4520-d995-568c328080b1,OTHER,2,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,,Other,2,941216615,"RONSARD BY-1        ",11e7fbec8-8fd6-19e8-c40c-0e3e2066787e,OTHER,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,ESP,Other,2,224398230,Unknown vessel,90bf9a356-6012-b456-be45-3bc1f8fa0036,OTHER,2,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Other,2,227056060,OCEA1,6b098a5a3-352f-63c5-2e04-ebd391caa28d,OTHER,2,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,,Other,2,941218158,CAP FINISTERE 002,9ce4bc399-975f-54e7-4074-df7221821e1a,OTHER,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,,Other,2,109120192,Unknown vessel,7df093bae-e566-7eb3-3b14-8984c042a05e,OTHER,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,,Other,2,941216712,RONSARD--BY-5,a4919c614-4a5d-bddd-2929-477c5e4a66a3,OTHER,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,,Other,2,941215229,"CAP FINISTERE B02   ",7856791a5-5af7-1496-a4b6-0f63450d3f44,OTHER,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,USA,Other,2,338105884,WHISKERS,06c81c23a-a68b-cee1-0ad1-4f589e0a5b8e,PASSENGER,2,public-global-presence:v3.0,United States of America
public-global-vessel-identity:v3.0,,Other,2,108020008,108020008     [7.5V],575874add-d954-7f79-b38d-8f988fe9c903,OTHER,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,FRA,Other,2,228199216,Unknown vessel,4803b7818-829e-82a5-c68c-42148997f277,OTHER,2,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,ESP,Other,2,224569790,MONTCLAR,e2db4ab51-178d-7862-04ad-225a4f4b9a07,OTHER,2,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,,Other,2,941218568,GALIANA PRIMERO  B.3,6eba11e65-5a36-7941-3921-b2d9e42e8d6f,OTHER,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,,Other,2,941217580,941217580,9716c4169-9fbc-703d-c08e-aefbec28f437,OTHER,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,SLE,Other,2,667001525,BARBAROSA,a61978775-5607-e672-4346-ec898828c817,OTHER,2,public-global-presence:v3.0,Sierra Leone
public-global-vessel-identity:v3.0,FRA,Other,2,227402160,LOVE,c8ef9e2b7-7f44-7620-5fe3-09d967c36671,OTHER,2,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,GBR,Other,2,234604000,HMS IRON DUKE,37020c2c1-1724-ff71-6751-a44cfd5a16c2,OTHER,2,public-global-presence:v3.0,United Kingdom
public-global-vessel-identity:v3.0,FRA,Other,2,227939010,Unknown vessel,a48cdc78e-e827-806a-dd77-8aba3ca86c7c,OTHER,2,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,,Other,2,972609561,Unknown vessel,5fe49b0d0-0437-728c-4b2a-dc4c608960da,OTHER,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,,Other,2,941217926,ST.GOTHARD BUOY 3,43a94bdd2-25f2-68c3-4180-58d7dc1fa136,OTHER,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,,Other,2,91804908,SOUVENIR 5,94c1c1b60-098e-f09a-cdda-d0678cd59e56,OTHER,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,FRA,Other,2,227272680,ALIZE,b4caaa46a-a502-f4e4-57ef-8f86880d510f,PASSENGER,2,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,,Other,2,941215232,Unknown vessel,61eb55121-1940-e53f-01f1-e9e3048f3ee5,OTHER,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,GRC,Other,2,240639000,MARAN GAS CORONIS,0419a87ed-df36-4385-67ae-39587af1fa9c,OTHER,2,public-global-presence:v3.0,Greece
public-global-vessel-identity:v3.0,,Other,2,941212587,"CAP FINISTERE 5     ",274bb8a64-4e5e-6ab4-942e-a47dc11d977c,OTHER,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,,Other,2,982280097,AX IRIS TB,684670ab2-2754-d451-2752-0280c19b065e,OTHER,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,ESP,Other,2,224429620,NORDES,44bc7abfc-c6ca-2ba9-d8ce-3b905354f070,OTHER,2,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Other,2,227841640,Unknown vessel,bcd8fbb05-5813-5fd4-e69a-e805f7a5d67c,OTHER,2,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,,Other,2,941215685,Unknown vessel,eed6310b2-2057-02a3-5826-2aed38477036,OTHER,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,,Other,2,941218158,Unknown vessel,abb3ff42a-ad65-f59a-d82b-806828a3c0b8,OTHER,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,FRA,Other,2,228111620,ALBATROS,86ed9aa14-43b1-9727-a663-00e54e8055a6,OTHER,2,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,ESP,Other,2,224288780,ALEX686,41b283e81-1334-e6ff-3853-5518fe8f1f8b,OTHER,2,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Other,2,227858670,Unknown vessel,e97758596-68d9-ef8e-b32e-e730ce1b3084,OTHER,2,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Other,2,227665950,F/V PETIT BOER,da6a576b1-140a-423c-dc02-1e55ba906719,FISHING,2,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,,Other,2,223608905,Unknown vessel,571296213-3e5b-dcc5-b3d7-0cb4d3ee1a83,OTHER,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,,Other,2,941216727,MELODIE- BOYA=3,b0cc73d43-380a-812c-2964-b6056786f254,OTHER,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,,Other,2,941216727,Unknown vessel,777211808-8092-1f5b-f53d-0dc6eb698294,OTHER,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,FRA,Other,2,228078980,TXANGOA,b360891ff-f8d8-b889-b8a9-79e58f08d71c,OTHER,2,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,,Other,2,107010012,107010012,4c287ff95-5401-f54e-c494-6a249d6446fd,OTHER,2,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,GRC,Other,2,240494100,Unknown vessel,688d385e9-9044-fb60-6f82-7f0f1dc489a2,OTHER,2,public-global-presence:v3.0,Greece
public-global-vessel-identity:v3.0,FRA,Other,2,227357240,SEDNA,43f975c77-75a3-7175-9d65-ab12fa2c131e,OTHER,2,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Other,2,227003960,Unknown vessel,57cbede42-2702-f531-25a8-61445b88d9eb,OTHER,2,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,DEU,Other,2,211600960,XIEXIE,3835ea962-2324-e44f-7e14-62f0c5689142,"OTHER,PASSENGER",2,public-global-presence:v3.0,Germany
public-global-vessel-identity:v3.0,,Other,2,260978216,Unknown vessel,f147f9510-0544-8847-10e3-e8185b4b254b,OTHER,2,public-global-presence:v3.0,
